,ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y
4428902,4997fc50cb7e5af7,xclick,/m/09b5t,1,0.596875,0.81,0.375833,0.515,1,0,0,0,0,0.6225,0.596875,0.721875,0.81,0.375833,0.401667,0.515,0.458333
4444503,49e407e1f14866bb,activemil,/m/09b5t,1,0.288086,0.602539,0.011719,0.61849,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4449397,49f9333b839eb372,activemil,/m/09b5t,1,0.45375,0.91,0.471857,0.93152,1,0,1,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4449399,49f9333b839eb372,xclick,/m/09b5t,1,0.808125,0.94125,0.445591,0.69606,1,0,0,0,0,0.808125,0.808125,0.94125,0.83125,0.445591,0.520638,0.529081,0.69606
4449400,49f9333b839eb372,xclick,/m/09b5t,1,0.856875,0.9775,0.423077,0.639775,1,0,0,0,0,0.870625,0.856875,0.9775,0.94875,0.423077,0.478424,0.428705,0.639775
4465472,4a44aafccb30956f,activemil,/m/09b5t,1,0.406667,0.663333,0.6425,0.815,1,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4473715,4a6c445aa189f076,activemil,/m/09b5t,1,0.805,0.945625,0.6275,0.773333,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4473718,4a6c445aa189f076,xclick,/m/09b5t,1,0.02,0.063125,0.275,0.338333,1,0,0,0,0,0.026875,0.02,0.063125,0.035625,0.275,0.299167,0.3075,0.338333
4473719,4a6c445aa189f076,xclick,/m/09b5t,1,0.028125,0.05875,0.191667,0.228333,1,0,0,0,0,0.035625,0.028125,0.05875,0.045,0.191667,0.209167,0.214167,0.228333
4473720,4a6c445aa189f076,xclick,/m/09b5t,1,0.05,0.16625,0.5575,0.676667,1,0,0,0,0,0.151875,0.05,0.16625,0.146875,0.5575,0.58,0.575,0.676667
4473721,4a6c445aa189f076,xclick,/m/09b5t,1,0.105625,0.146875,0.259167,0.3075,1,0,0,0,0,0.105625,0.108125,0.146875,0.12625,0.259167,0.295,0.288333,0.3075
4473722,4a6c445aa189f076,xclick,/m/09b5t,1,0.20125,0.225625,0.250833,0.2675,1,0,0,0,0,0.216875,0.20125,0.225625,0.21375,0.250833,0.2675,0.260833,0.2675
4473723,4a6c445aa189f076,xclick,/m/09b5t,1,0.21375,0.24875,0.286667,0.320833,1,0,0,0,0,0.226875,0.21375,0.24875,0.231875,0.286667,0.286667,0.3025,0.320833
4473724,4a6c445aa189f076,xclick,/m/09b5t,1,0.261875,0.28375,0.209167,0.24,1,0,0,0,0,0.265625,0.261875,0.28375,0.27625,0.209167,0.228333,0.226667,0.24
4473725,4a6c445aa189f076,xclick,/m/09b5t,1,0.268125,0.296875,0.3125,0.38,1,0,0,0,0,0.28125,0.268125,0.296875,0.28375,0.3125,0.350833,0.3575,0.38
4473726,4a6c445aa189f076,xclick,/m/09b5t,1,0.28375,0.3125,0.300833,0.33,1,0,0,0,0,0.298125,0.28375,0.3125,0.293125,0.300833,0.309167,0.3175,0.33
4473727,4a6c445aa189f076,xclick,/m/09b5t,1,0.3175,0.35125,0.286667,0.341667,1,0,0,0,0,0.3175,0.3275,0.35125,0.345625,0.286667,0.323333,0.3075,0.341667
4473728,4a6c445aa189f076,xclick,/m/09b5t,1,0.339375,0.36875,0.276667,0.34,1,0,0,0,0,0.344375,0.339375,0.36875,0.35375,0.276667,0.295,0.323333,0.34
4473729,4a6c445aa189f076,xclick,/m/09b5t,1,0.371875,0.460625,0.719167,0.9225,1,0,0,0,0,0.448125,0.371875,0.460625,0.44125,0.719167,0.729167,0.743333,0.9225
4473730,4a6c445aa189f076,xclick,/m/09b5t,1,0.449375,0.459375,0.205833,0.235,1,0,0,0,0,0.454375,0.449375,0.459375,0.454375,0.205833,0.221667,0.223333,0.235
4473731,4a6c445aa189f076,xclick,/m/09b5t,1,0.463125,0.488125,0.260833,0.291667,1,0,0,0,0,0.47875,0.463125,0.488125,0.464375,0.260833,0.275,0.276667,0.291667
4473732,4a6c445aa189f076,xclick,/m/09b5t,1,0.475,0.499375,0.2575,0.314167,1,0,0,0,0,0.489375,0.475,0.499375,0.48,0.2575,0.285,0.2975,0.314167
4473733,4a6c445aa189f076,xclick,/m/09b5t,1,0.488125,0.50875,0.2475,0.276667,1,0,0,0,0,0.495625,0.488125,0.50875,0.503125,0.2475,0.260833,0.2575,0.276667
4473734,4a6c445aa189f076,xclick,/m/09b5t,1,0.545,0.565625,0.265833,0.300833,1,0,0,0,0,0.55625,0.545,0.565625,0.55,0.265833,0.283333,0.285,0.300833
4473735,4a6c445aa189f076,xclick,/m/09b5t,1,0.570625,0.610625,0.283333,0.305833,1,0,0,0,0,0.585,0.570625,0.610625,0.604375,0.283333,0.288333,0.3025,0.305833
4473736,4a6c445aa189f076,xclick,/m/09b5t,1,0.59875,0.62875,0.2625,0.288333,1,0,0,0,0,0.609375,0.59875,0.62875,0.605625,0.2625,0.276667,0.275,0.288333
4473737,4a6c445aa189f076,xclick,/m/09b5t,1,0.618125,0.685625,0.378333,0.469167,1,0,0,0,0,0.618125,0.6225,0.685625,0.651875,0.378333,0.459167,0.419167,0.469167
4473738,4a6c445aa189f076,xclick,/m/09b5t,1,0.648125,0.6725,0.278333,0.310833,1,0,0,0,0,0.66125,0.648125,0.6725,0.655625,0.278333,0.291667,0.3025,0.310833
4473739,4a6c445aa189f076,xclick,/m/09b5t,1,0.66375,0.7775,0.4975,0.576667,1,0,0,0,0,0.720625,0.66375,0.7775,0.71,0.4975,0.505833,0.5075,0.576667
4473740,4a6c445aa189f076,xclick,/m/09b5t,1,0.686875,0.70875,0.275,0.309167,1,0,0,0,0,0.691875,0.690625,0.70875,0.686875,0.275,0.300833,0.3025,0.309167
4473741,4a6c445aa189f076,xclick,/m/09b5t,1,0.7025,0.726875,0.276667,0.295,1,0,0,0,0,0.7125,0.7025,0.726875,0.715,0.276667,0.291667,0.281667,0.295
4473742,4a6c445aa189f076,xclick,/m/09b5t,1,0.73875,0.75125,0.300833,0.33,1,0,0,0,0,0.74875,0.73875,0.75125,0.74625,0.300833,0.319167,0.315833,0.33
4473743,4a6c445aa189f076,xclick,/m/09b5t,1,0.82875,0.8575,0.360833,0.400833,1,0,0,0,0,0.82875,0.82875,0.8575,0.835625,0.360833,0.381667,0.370833,0.400833
4473744,4a6c445aa189f076,xclick,/m/09b5t,1,0.878125,0.960625,0.554167,0.614167,1,0,0,0,0,0.94375,0.878125,0.960625,0.9425,0.554167,0.5675,0.569167,0.614167
4506293,4afcc851f0ce2963,activemil,/m/09b5t,1,0.15625,0.31875,0.6,0.779167,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4506297,4afcc851f0ce2963,xclick,/m/09b5t,1,0.328125,0.617188,0.175,0.427083,1,0,0,0,0,0.539062,0.328125,0.617188,0.509375,0.175,0.214583,0.279167,0.427083
4527677,4b6051448a9aeea5,activemil,/m/09b5t,1,0.535,0.6525,0.540833,0.7875,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4527686,4b6051448a9aeea5,xclick,/m/09b5t,1,0.71625,0.73875,0.7075,0.7625,0,0,0,0,0,0.729375,0.71625,0.724375,0.73875,0.7075,0.736667,0.7625,0.73
4529342,4b6776dd29da0ce0,activemil,/m/09b5t,1,0.178963,0.836377,0.055,0.828125,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4537971,4b8d814eb77d611f,activemil,/m/09b5t,1,0.280992,0.565525,0.353571,0.8,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4537972,4b8d814eb77d611f,xclick,/m/09b5t,1,0.565525,0.723731,0.266667,0.525,1,0,0,0,0,0.662338,0.565525,0.677686,0.723731,0.266667,0.394048,0.525,0.514286
4544703,4ba8b8e9a417572d,xclick,/m/09b5t,1,0.336667,0.499167,0.466667,0.632222,0,0,0,0,0,0.425,0.43,0.336667,0.499167,0.466667,0.632222,0.564444,0.507778
4585395,4c5cbe9db7fbdf80,activemil,/m/09b5t,1,0.80125,0.916875,0.711667,0.915833,1,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4585397,4c5cbe9db7fbdf80,xclick,/m/09b5t,1,0.02875,0.15875,0.6925,0.999167,1,0,0,1,0,0.085625,0.02875,0.15875,0.12125,0.6925,0.875833,0.873333,0.999167
4585398,4c5cbe9db7fbdf80,xclick,/m/09b5t,1,0.316875,0.45625,0.6825,0.995833,1,0,0,1,0,0.37625,0.316875,0.45625,0.370625,0.6825,0.856667,0.956667,0.995833
4585399,4c5cbe9db7fbdf80,xclick,/m/09b5t,1,0.57375,0.69625,0.690833,0.958333,1,0,0,1,0,0.66,0.57375,0.69625,0.673125,0.690833,0.825833,0.853333,0.958333
4600542,4c9b0c5ffca96d49,activemil,/m/09b5t,1,0.04878,1.0,0.10875,1.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4610063,4cc5abc899d319cd,activemil,/m/09b5t,1,0.720339,0.947269,0.685625,0.81875,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4610064,4cc5abc899d319cd,xclick,/m/09b5t,1,0.0,0.999058,0.0775,0.765625,1,1,1,0,0,0.0,0.999058,0.715631,0.175141,0.765625,0.585,0.0775,0.11
4632057,4d26aa6f03a778d6,activemil,/m/09b5t,1,0.260486,1.0,0.099338,0.968543,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4632058,4d26aa6f03a778d6,xclick,/m/09b5t,1,0.037528,0.415011,0.395695,0.900662,1,0,0,0,0,0.315673,0.037528,0.415011,0.092715,0.395695,0.701987,0.645695,0.900662
4639894,4d4ad55984eb5bc1,xclick,/m/09b5t,1,0.068125,0.615,0.164062,0.826172,1,0,0,0,0,0.158125,0.42875,0.615,0.068125,0.164062,0.826172,0.710938,0.411133
4639895,4d4ad55984eb5bc1,xclick,/m/09b5t,1,0.444375,0.7375,0.195312,0.576172,1,0,0,0,0,0.69,0.444375,0.7375,0.63,0.195312,0.425781,0.361328,0.576172
4639896,4d4ad55984eb5bc1,xclick,/m/09b5t,1,0.47375,0.999375,0.0,0.416016,1,0,0,0,0,0.62875,0.47375,0.999375,0.855625,0.0,0.1875,0.042969,0.416016
4639897,4d4ad55984eb5bc1,xclick,/m/09b5t,1,0.548125,0.924375,0.551758,0.87793,1,0,0,0,0,0.616875,0.548125,0.924375,0.59125,0.551758,0.55957,0.770508,0.87793
4639898,4d4ad55984eb5bc1,xclick,/m/09b5t,1,0.663125,0.9925,0.361328,0.894531,1,0,0,0,0,0.775,0.663125,0.9925,0.746875,0.361328,0.536133,0.830078,0.894531
4655570,4d97c540aa9c0c77,xclick,/m/09b5t,1,0.09625,0.5525,0.0,0.6025,0,0,0,0,0,0.246875,0.385,0.09625,0.5525,0.0075,0.6025,0.0,0.209167
4655571,4d97c540aa9c0c77,xclick,/m/09b5t,1,0.218125,0.631875,0.56,0.999167,1,1,0,0,0,0.449375,0.218125,0.331875,0.631875,0.56,0.931667,0.999167,0.7975
4655572,4d97c540aa9c0c77,xclick,/m/09b5t,1,0.523125,0.77375,0.14,0.7225,1,0,0,0,0,0.61125,0.523125,0.64625,0.77375,0.14,0.3075,0.7225,0.469167
4655573,4d97c540aa9c0c77,xclick,/m/09b5t,1,0.6875,0.999375,0.448333,0.999167,1,1,0,0,0,0.92625,0.6875,0.999375,0.999375,0.448333,0.999167,0.999167,0.999167
4668480,4dd032d276d5aae3,activemil,/m/09b5t,1,0.415625,0.9625,0.105066,1.0,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4681181,4e0970ba9b474500,activemil,/m/09b5t,1,0.109375,0.451562,0.55625,0.966667,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4692130,4e3c726624c365fa,activemil,/m/09b5t,1,0.4325,0.758125,0.291785,0.983947,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4710743,4e93e5c966724c98,xclick,/m/09b5t,1,0.0,0.999375,0.039666,0.998956,1,1,1,0,0,0.52875,0.0,0.46625,0.999375,0.039666,0.530271,0.998956,0.559499
4710744,4e93e5c966724c98,xclick,/m/09b5t,1,0.43875,0.665625,0.05428,0.524008,0,0,0,0,0,0.548125,0.6025,0.43875,0.665625,0.05428,0.524008,0.244259,0.362213
4713878,4ea326451c2b8c59,activemil,/m/09b5t,1,0.28625,0.754375,0.138333,0.754167,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4718813,4eb9390cd9b21dc9,activemil,/m/09b5t,1,0.16125,0.7625,0.047768,0.93657,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4719299,4ebb82e064c7c0d2,xclick,/m/09b5t,1,0.25375,0.763125,0.125094,0.847777,0,0,0,0,0,0.349375,0.763125,0.47625,0.25375,0.125094,0.358704,0.847777,0.496609
4721491,4ec7656182aef0d8,activemil,/m/09b5t,1,0.070784,0.928522,0.024375,0.890625,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4726453,4edc68c1bd103ae9,activemil,/m/09b5t,1,0.109375,0.78,0.240833,1.0,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4727081,4edf767732d58eeb,xclick,/m/09b5t,1,0.219167,0.7775,0.31375,0.823125,1,0,0,0,0,0.676667,0.219167,0.7775,0.606667,0.31375,0.49,0.524375,0.823125
4742438,4f25ca7217bea320,xclick,/m/09b5t,1,0.08,0.339375,0.336667,0.648333,1,0,0,0,0,0.099375,0.08,0.339375,0.13125,0.336667,0.4025,0.475,0.648333
4742439,4f25ca7217bea320,xclick,/m/09b5t,1,0.27875,0.44125,0.27,0.604167,1,0,0,0,0,0.373125,0.27875,0.44125,0.291875,0.27,0.410833,0.3075,0.604167
4742440,4f25ca7217bea320,xclick,/m/09b5t,1,0.309375,0.55625,0.285,0.6975,1,0,0,0,0,0.4575,0.45625,0.309375,0.55625,0.285,0.6875,0.6975,0.469167
4742441,4f25ca7217bea320,xclick,/m/09b5t,1,0.46625,0.653125,0.226667,0.686667,1,0,0,0,0,0.55625,0.46625,0.653125,0.485625,0.226667,0.283333,0.33,0.686667
4743199,4f297afaccfe9e65,activemil,/m/09b5t,1,0.28625,0.813125,0.202247,0.972846,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4743200,4f297afaccfe9e65,xclick,/m/09b5t,1,0.0,0.458125,0.603933,0.999064,1,1,0,0,0,0.0,0.335,0.458125,0.080625,0.690075,0.603933,0.909176,0.999064
4743201,4f297afaccfe9e65,xclick,/m/09b5t,1,0.595625,0.999375,0.125468,0.646067,1,1,0,0,0,0.649375,0.595625,0.911875,0.999375,0.125468,0.233146,0.646067,0.35206
4744169,4f2d7ea6072c2ac2,activemil,/m/09b5t,1,0.351866,0.776085,0.078125,0.615,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4745949,4f365d91b6a868a4,xclick,/m/09b5t,1,0.260625,0.53875,0.425212,0.895579,0,0,0,0,0,0.479375,0.260625,0.53875,0.373125,0.425212,0.607714,0.476952,0.895579
4747842,4f3f7a85b4f48111,xclick,/m/09b5t,1,0.534722,0.690972,0.3575,0.408125,0,0,0,1,0,0.644097,0.619792,0.534722,0.690972,0.3575,0.408125,0.388125,0.383125
4748775,4f4346f438906646,xclick,/m/09b5t,1,0.0,0.998858,0.315625,0.64375,1,1,1,0,0,0.079909,0.0,0.690639,0.998858,0.315625,0.451875,0.64375,0.414375
4749307,4f44ec8d7e2eff54,xclick,/m/09b5t,1,0.141333,0.874667,0.040872,0.918256,0,0,0,0,0,0.213333,0.141333,0.389333,0.874667,0.040872,0.177112,0.918256,0.506812
4749308,4f44ec8d7e2eff54,xclick,/m/09b5t,1,0.354667,0.656,0.084469,0.321526,1,0,0,0,0,0.464,0.354667,0.656,0.626667,0.084469,0.256131,0.158038,0.321526
4779999,4fca41f08bd1a45e,activemil,/m/09b5t,1,0.220625,0.671875,0.084428,0.767355,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4780001,4fca41f08bd1a45e,xclick,/m/09b5t,1,0.025,0.17125,0.19606,0.557223,1,0,0,0,0,0.101875,0.025,0.17125,0.12125,0.19606,0.375235,0.430582,0.557223
4780002,4fca41f08bd1a45e,xclick,/m/09b5t,1,0.48375,0.8375,0.0,0.714822,1,0,0,0,0,0.82375,0.48375,0.8375,0.725,0.0,0.238274,0.207317,0.714822
4780003,4fca41f08bd1a45e,xclick,/m/09b5t,1,0.74125,0.999375,0.053471,0.712946,1,1,0,0,0,0.953125,0.74125,0.999375,0.958125,0.053471,0.5,0.344278,0.712946
4784955,4fdf32c0f5a0a562,activemil,/m/09b5t,1,0.279375,0.656875,0.090056,0.991557,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4792866,5005b55be212c69f,activemil,/m/09b5t,1,0.060196,0.902935,0.095,0.955,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4806806,5045f2c252cdeab9,activemil,/m/09b5t,1,0.13,0.871667,0.120944,0.941003,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4830052,50ab55ee37878d57,activemil,/m/09b5t,1,0.201253,0.83007,0.0425,0.966875,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4840629,50db4b93cf58e368,xclick,/m/09b5t,1,0.310625,0.685625,0.365833,0.999167,1,1,0,0,0,0.44625,0.310625,0.503125,0.685625,0.365833,0.816667,0.999167,0.753333
4840630,50db4b93cf58e368,xclick,/m/09b5t,1,0.3275,0.886875,0.1025,0.8875,1,0,0,0,0,0.385625,0.3275,0.693125,0.886875,0.1025,0.169167,0.8875,0.415833
4844748,50edca6582d12c27,activemil,/m/09b5t,1,0.033125,0.95375,0.03625,0.92875,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4858502,512adb827233d1ea,activemil,/m/09b5t,1,0.125625,0.8425,0.133333,0.918774,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4858503,512adb827233d1ea,xclick,/m/09b5t,1,0.77125,0.96,0.039847,0.331801,1,0,0,0,0,0.861875,0.77125,0.96,0.940625,0.039847,0.254406,0.219923,0.331801
4860105,5131fffd972286b9,activemil,/m/09b5t,1,0.185,0.564167,0.410625,0.89875,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4885686,51a609bba1d99ca2,activemil,/m/09b5t,1,0.3425,0.664375,0.076667,0.906667,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4894349,51ca7e2ff95eb717,activemil,/m/09b5t,1,0.600375,0.724203,0.681051,0.860225,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4899024,51def797f0d42918,activemil,/m/09b5t,1,0.225,0.479167,0.7575,0.95375,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4905703,51fb416a8a30efd5,activemil,/m/09b5t,1,0.118333,0.991667,0.049695,0.340889,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4913667,521f4d8c39895b62,activemil,/m/09b5t,1,0.34125,0.820625,0.152194,0.926237,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4916052,522b2d2c9645e8b0,xclick,/m/09b5t,1,0.245625,0.375625,0.233333,0.855833,0,0,0,0,0,0.375625,0.344375,0.344375,0.245625,0.233333,0.855833,0.855833,0.59
4979527,53462b4729279af7,activemil,/m/09b5t,1,0.3575,0.57125,0.345829,0.761949,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5003039,53aeda8f8d793f7a,activemil,/m/09b5t,1,0.303125,0.605625,0.359962,0.829887,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5003040,53aeda8f8d793f7a,xclick,/m/09b5t,1,0.243125,0.37375,0.257519,0.457707,1,0,0,0,0,0.36,0.243125,0.37375,0.31,0.257519,0.424812,0.334586,0.457707
5037172,544358315a1b8fc0,activemil,/m/09b5t,1,0.355625,0.580625,0.279579,0.692375,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5079493,550300c94f2e0aaf,activemil,/m/09b5t,1,0.095685,0.755159,0.216875,0.95125,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5091270,553711abb96cc625,activemil,/m/09b5t,1,0.8325,0.993125,0.0,0.210833,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5096083,554bc69e992936b4,activemil,/m/09b5t,1,0.726875,0.88,0.427778,0.693333,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5096084,554bc69e992936b4,xclick,/m/09b5t,1,0.07125,0.999375,0.08,0.535556,1,0,1,0,0,0.41,0.07125,0.999375,0.656875,0.08,0.292222,0.271111,0.535556
5111030,558e6572fe248f29,activemil,/m/09b5t,1,0.338125,0.429375,0.344309,0.530574,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5111031,558e6572fe248f29,xclick,/m/09b5t,1,0.469375,0.56125,0.556914,0.861712,0,0,0,0,0,0.524375,0.469375,0.516875,0.56125,0.556914,0.707432,0.861712,0.773283
5111032,558e6572fe248f29,xclick,/m/09b5t,1,0.470625,0.55125,0.308561,0.578551,1,0,0,0,0,0.515625,0.470625,0.505,0.55125,0.308561,0.493885,0.578551,0.439323
5111033,558e6572fe248f29,xclick,/m/09b5t,1,0.535625,0.666875,0.408278,0.632173,0,0,0,0,0,0.65125,0.535625,0.6075,0.666875,0.408278,0.453434,0.632173,0.429915
5111034,558e6572fe248f29,xclick,/m/09b5t,1,0.728125,0.820625,0.444967,0.707432,0,0,0,0,0,0.76625,0.728125,0.790625,0.820625,0.444967,0.62841,0.707432,0.622766
5140323,560c75d5e6e091c2,activemil,/m/09b5t,1,0.008125,0.993125,0.025,1.0,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5147854,562f8cd54f89dbb0,activemil,/m/09b5t,1,0.03125,0.345,0.694184,0.984053,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5147855,562f8cd54f89dbb0,xclick,/m/09b5t,1,0.4475,0.691875,0.688555,0.95591,0,0,0,1,0,0.474375,0.4475,0.571875,0.691875,0.688555,0.752345,0.95591,0.944653
5159892,5663c431e579e081,activemil,/m/09b5t,1,0.361875,0.504375,0.388457,0.931188,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5173753,569f8b9957167893,activemil,/m/09b5t,1,0.186679,0.660413,0.71125,0.914375,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5173758,569f8b9957167893,xclick,/m/09b5t,1,0.604128,0.860225,0.534375,0.698125,1,0,0,0,0,0.819887,0.604128,0.860225,0.73546,0.534375,0.631875,0.5925,0.698125
5173759,569f8b9957167893,xclick,/m/09b5t,1,0.914634,0.994371,0.399375,0.4675,1,0,0,0,0,0.981238,0.914634,0.994371,0.9606,0.399375,0.431875,0.44375,0.4675
5176255,56ac1b0414736e4f,xclick,/m/09b5t,1,0.1675,0.761875,0.0,0.999167,0,1,0,0,0,0.38375,0.54375,0.761875,0.1675,0.0,0.999167,0.678333,0.11
5179440,56bbad7b9d696446,activemil,/m/09b5t,1,0.323125,0.5225,0.323333,0.528333,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5180399,56bff34fa9a23827,activemil,/m/09b5t,1,0.173125,0.485625,0.395169,0.956522,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5180401,56bff34fa9a23827,xclick,/m/09b5t,1,0.615625,0.9125,0.356522,0.958454,0,0,0,0,0,0.876875,0.615625,0.825625,0.9125,0.356522,0.514976,0.958454,0.766184
5183421,56cf1962915db257,xclick,/m/09b5t,1,0.1075,0.86125,0.111878,0.995856,1,0,0,0,0,0.7775,0.86125,0.1075,0.28875,0.111878,0.220994,0.627072,0.995856
5187156,56de9c0ee1cd3922,activemil,/m/09b5t,1,0.079375,0.333125,0.111632,0.846154,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5187157,56de9c0ee1cd3922,xclick,/m/09b5t,1,0.298125,0.58375,0.205441,0.830206,1,0,0,0,0,0.525,0.298125,0.58375,0.350625,0.205441,0.615385,0.276735,0.830206
5241083,57d14bf8610b0bcf,activemil,/m/09b5t,1,0.26,0.88375,0.090994,0.969043,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5251871,580275e5792d6afe,activemil,/m/09b5t,1,0.287054,0.97561,0.4,0.9725,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5257273,581a732471488b7a,activemil,/m/09b5t,1,0.0,0.884735,0.107884,0.910788,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5259206,5825142442d8c323,activemil,/m/09b5t,1,0.12625,0.819375,0.017241,1.0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5265717,584286fa148884d7,activemil,/m/09b5t,1,0.505,0.728333,0.13125,0.3,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5265718,584286fa148884d7,xclick,/m/09b5t,1,0.035,0.168333,0.185,0.325,0,0,0,1,0,0.051667,0.035,0.09,0.168333,0.185,0.23875,0.325,0.24625
5265719,584286fa148884d7,xclick,/m/09b5t,1,0.043333,0.185,0.7325,0.88,0,0,0,1,0,0.07,0.043333,0.11,0.185,0.7325,0.7575,0.88,0.82875
5265720,584286fa148884d7,xclick,/m/09b5t,1,0.068333,0.208333,0.0,0.0925,0,1,0,1,0,0.195,0.068333,0.126667,0.208333,0.0,0.0375,0.0925,0.01125
5265721,584286fa148884d7,xclick,/m/09b5t,1,0.073333,0.215,0.565,0.67125,0,0,0,1,0,0.09,0.073333,0.14,0.215,0.56625,0.595,0.67125,0.565
5265722,584286fa148884d7,xclick,/m/09b5t,1,0.116667,0.218333,0.41625,0.49625,0,0,0,1,0,0.14,0.116667,0.213333,0.218333,0.41625,0.44375,0.49625,0.42125
